id,nomination_type,game_id,user_id,description,theme_id,is_winner
552,0,456,9,"Mario is missing again in a haunted mansion, time for Luigi to play Ghost Buster while looking for his bro.",26,1
553,0,457,12,"In 1986, Mafuyu sets out to learn of the mysterious disappearance of his mentor, who was said to be heading to the haunted Himuro mansion for research on his book. When Mafuyu also disappears, his sister Mika heads out, and with the help of an otherworldly camera with the ability to capture ghosts, she attempts to unravel the brutal past of Himuro mansion and to save Mafuyu.",26,0
554,0,458,74,"Hack and slash 3D platformer based on the Ghosts 'n Goblins universe with spooky enemies, a fun upgrade system, and stripping down to your underwear as you get hit.",26,0
555,0,459,20,"The young Marona, possessed by spirits, can invoke them to battle by fusing them with the trees, the rocks, the plants. Can she stop the big bad Sulphur that killed her parents from coming back and finishing the job ?",26,0
556,0,460,23,"Survival horror in the decorations of medieval Japan, where you playing as two girls, daughter and student of powerful sorcerer Doman, uncovering the secrets of Fujiwara Mansion and mysterious Kuon ritual, which is populated with many supernatural creatures, ghosts included.",26,0
557,0,461,107,"As Soma, from our October 2020 winner Castlevania: Aria of Sorrow, murder baddies and equip their ghosts!",26,0
558,0,410,91,"The game centers on the 13-year-old Ashley Mizuki Robbins, who travels to Blood Edward Island and is in search for her father Richard Robbins and the truth behind mysterious events in her childhood. The player takes control of Ashley and has to solve many puzzles that make use of the Nintendo DS hardware. A diary from Ashley's perspective was written as a prologue for the game which can be read before playing it.",26,0
559,0,462,11,"A group of Japanese high school students, celebrating their school's culture festival. The group are telling ghost stories when a sudden earthquake transports them to Heavenly Host Elementary School, a dilapidated schoolhouse in an alternate dimension. The school is haunted by the ghosts of people who have been trapped there.",26,0
560,0,463,3,"A game about a haunted retro video game that will KILL YOU. Packed full of spooks and scares, The Nameless game alternates between two game modes: Exploring the real world as you seek a way to escape your curse (holding the DS like a book), and progressing through the haunted 8-bit game itself, The Nameless Game (holding the DS normally).",26,0
561,0,464,108,"The player (who is referred to directly) assumes control of the Batter, a man in a baseball uniform on a ""sacred mission"" to ""purify the world"". After receiving guidance from a talking cat called the Judge, the Batter begins to make his way through four Zones, killing malevolent ghost-like creatures called ""spectres"" and the Guardian of each Zone in order to ""purify"" the Zone.  The gameplay of Off is similar to that of a classic RPG.",26,0
562,0,465,109,"In a land of myth and legend, a tale of two souls and 108 deadly blades begins.",26,0
563,0,466,58,Join Link and disembodied Ghost Zelda on their journey aboard a choo choo train,26,0
564,0,467,2,"Welcome to the land of the dead! You play the role of a ghost with no memory of your past life, or how you may have died! Can you solve the mystery of your own death before you disappear at sunrise? And why do you keep crossing paths with an enigmatic young detective?",26,0
565,0,468,23,"A true classic with surprising performance for it's hardware, Enduro is a racing video game that features inclement weather, and a transition from day to night where you can only see others' taillights. Pass a specific number of cars each day to keep going, don't crash,  and make it through day 5 to win Activision's prize!",27,0
566,0,469,100,Play as Mario or Luigi in this rare official remix of Super Mario Bros 1 and 2 featuring a bunch of Japanese radio celebrities from the 1980s.,27,0
567,0,470,81,"The gameplay of this short Castlevania game departs from the standard platforming genre of the first Castlevania. It features nonlinear gameplay and role-playing elements such as a world map which the player is free to explore and revisit. The period of time in Simon's Quest cycles between daytime and nightfall, which has an effect on the game and Simon's encounters. During the day, the enemies outside villages are weaker. At nighttime, they gain strength and inflict more damage to Simon's life points; though when defeated, they drop more hearts.",27,0
568,0,471,61,The game revolves around a young boy in his own surreal dreams as he journeys to Slumberland. My first video game 😄,27,0
569,0,472,163,Darkwing Duck ranks up there alongside DuckTales as one of the best Disney games for the NES. It captures the magic of the TV show well and is both challenging enough for veterans yet accessible for younger gamers.,27,0
570,0,473,32,"One of Capcom's greatest role-playing game franchises, Breath of Fire follows the journey of a boy named Ryu, one of the last surviving members of an ancient race with the ability to transform into mighty dragons, as he searches the world for his sister.",27,1
571,0,474,66,"Let's take a break from Hyrule and chill on Koholint Island. Collect seashells, to recieve a major prize (like in the holiday classic ""A Christmas Story""). Meet Wart, Yoshi, Kirby, Dr. Wright aka Mr. Write. Talk to Prince Richard also.",27,0
572,0,475,105,"Lee sleepwalks on city rooftops, through the local zoo, down into a cavernous crypt, and across an active construction site! It’s up to Lee’s loyal dog Ralph to watch over him, neutralize hazards, and safely guide him home to his bed without waking him up in this hilarious puzzle platformer.",27,0
573,0,476,102,Fun 8-bit platformer from when licensed games were generally good. Mickey falls asleep reading a book of fairy tales and finds himself in a world filled with sadness. Our heavily-copyrighted rodent must then make his way through 14 platforming stages to retrieve the crystal that will bring happiness back to this dream land. ,27,0
574,0,477,54,A really underrated Castlevania game. You know the drill.,27,0
575,0,478,110,"Tengai Makyō Zero was one of the few Super Famicom games to make use of the SPC7110, a data decompression chip that allows for more data to be stored on a cartridge than a typical Super Famicom game. As a result, the game includes a large variety of music, a large amount of text dialogue, and no repetition of enemy sprites whatsoever. The game also makes use of a real-time clock accessed via the SPC7110, which, much like recent games in the Animal Crossing and Pokémon series, results in different special events in the game taking place depending on the time of day, and even the time of year.",27,0
576,0,479,162,This game I think will be a lot of fun. Find some zombies to shoot with a gun. You can play as either Chris or Jill. Or even both if you haven't had your fill. Explore a mansion in the dead of night. The gory sights will give you a fright. Vote for this game or I will be sad. Who cares if tank controls are bad?,27,0
577,0,480,37,"Relive the peak of the Monday Night Wars in one of the greatest wrestling games ever made.  Featuring popular WCW and NWO wrestlers like Sting, Hollywood Hogan, and The Giant (later The Big Show) and an innovative grappling system that rewards smart play over button mashing.",27,0
578,0,481,108,"Play as the titular dreamwalker in this Zelda-like action-adventure game.  Explore the island and enter the dreams of the villagers of Inoa.  Though a cult classic today, upon release it was critically lauded for its tight gameplay, complex puzzle-solving, soundtrack, and mature storyline.",27,0
579,0,482,104,"Following Rikimaru and Ayame of the Azuma ninja clan as they complete missions for their employer Lord Gohda in Sengoku-era Japan, the gameplay involves the player guiding their chosen character through missions, the aim being to remain undetected while either avoiding or quietly killing enemies. ",27,0
580,0,483,20,The pyjama clad siblings Ruff and Tumble fight nightmares and try to save the 40 Winks in the collect-a-thon of your dreams!,27,0
581,0,484,11,"You crash on a deserted island. Survive on the island with scavenging, crafting, fishing, and more until you find a way back to civilization!",27,1
582,0,485,6,Shenmue is the first open world game and the first game to utilize quick time events. Features a full open world with day and night cycles. Help Roy investigate the murder of his father and collect capsule toys and play sega arcade games along the way. ,27,0
583,0,486,111,"The flash of tail lights, highbeams cutting through the dark, the sound of engines battling to be the best! Become the racing king of the night in Tokyo xtreme racer! Start from nothing and take everything!! ",27,0
584,0,487,34,"Yes, it’s the best pokémon games. It takes less than 15 hours to beat with speed up so we’re totally doing this. If we’re gonna replay pokémon might as well make it the best ones. Also I think you should catch a Hoothoot for your team because they’re the iconic night time pokémon 🦉 but we all know you’re going to ignore hoothoot and capture a Mareep.",27,0
585,0,488,112,Great Tactics RPG.,27,0
586,0,31,91,"Known for its three-day timed cycle, Majora’s Mask takes place outside of Hyrule in the mysterious land of Termina. Unlike most 3D Zelda titles that took several years to develop, Majora’s Mask was completed in just one, largely due to the development team’s reuse of Ocarina of Time‘s graphics and game engine.",27,0
587,0,20,92,"Wario must take advantage of his enemies' attacks to physically change and access new areas. The game features a day/night cycle, and stages change depending on the time of day; certain enemies may be replaced or different paths may open up.",27,1
588,0,80,58,"Yes, it’s the best pokémon games. It takes less than 15 hours to beat with speed up so we’re totally doing this. If we’re gonna replay pokémon might as well make it the best ones. Also I think you should catch a Hoothoot for your team because they’re the iconic night time pokémon 🦉 but we all know you’re going to ignore hoothoot and capture a Mareep.",27,0
589,0,489,93,"I know it wasn't for everyone, but fro those of us in the server who like Klonoa, REALLY liked Klonoa. This is the sequel and someone told me it's good too. If it can live up to the first installment, it would be a worthy selection for those of us able to play PS2 games on handhelds.",27,0
590,0,490,50,"The Elder Scrolls III: Morrowind is an open-world action role-playing video game developed by Bethesda Game Studios and is the third installment in the Elder Scrolls series. The main story takes place on Vvardenfell, an island in the Dunmer (Dark Elf) province of Morrowind, part of the continent of Tamriel. The central quests concern the demigod Dagoth Ur, housed within the volcanic Red Mountain, who seeks to gain power and break Morrowind free from Imperial reign.",27,0
591,0,491,12,"In this legendary Car-PG, complete races to earn money, then upgrade your parts and lead a racing team to tackle the World Grand Prix! When you're not racing, head out into the towns to explore, talk to NPCs, do a ton of minigames and quests (in returns for money and/or parts, of course), and find new shops. Some events and minigames are only available at night, so you'll have to explore both day and night!",27,0
592,0,172,3,"Following in his father's footsteps, you play Django the vampire hunter, who uses the power of the sun to defeat the many evil beings that infest the world. Search lairs for the evil inside, and destroy the immortal that rules the area.",27,0
593,0,492,113,"This game didn't attempt to be something it wasn't, that being a replica of the GameCube version, but what it did do was create a gameplay experience using tech that was already proven on the gba that led players along a fantastical storyline of intrigue and espionage, with extremely polished ui and controls that allowed for fluid gameplay whether it was running down an exploding building in broad daylight or stalking the night, assassinating guards before they even know you're there",27,0
594,0,493,114,"Two years after defeating Clockwerk, Sly Cooper breaks into the Museum of Natural History in Cairo to steal the Clockwerk parts and destroy them to end his threat against Sly's family for good, but discovers that the parts are already missing. ",27,0
595,0,494,74,Commit felonies day and night in Liberty City,27,0
596,0,495,109,"Sequel to Boktai, but works as a standalone also. Lunar Knights allows you to descend into the gothic world of vampire hunters.",27,0
597,0,496,27,Solve this mystery in a single night and find out what happened in room 215.,27,0
598,0,497,103,"It's got Plant, it's got Zombies and it's got Day night levels. Made by the legendary studio POPCAP. The best tower defense game of all time",27,0
599,0,498,115,"Mine blocks, explore the overworld, nether and The end, slay creatures, build things.",27,0
600,0,499,95,"Considered one of the best GBC hacks, Pokémon Prism is a highly customized romhack of Pokémon Crystal that takes place in a previously unexplored region. It contains new mechanics unseen in its inspired franchise, while refining existing gameplay.",27,0
601,0,110,116,,27,0
602,0,468,66,This is a fun game. With great mechanics. Can be playde on so many systems.,28,1
603,0,500,10,"HECK YES, GAME IS CHILL AND SEASONAL AS ALL GET OUT",28,0
604,0,501,108,"Like its predecessor Heretic, Hexen is a fantasy FPS built on the Doom Engine with some light RPG elements.  Hexen builds on the solid foundation established by Heretic but adds some non-linearity to the structure with hub worlds, as well as multiple character classes to choose from, adding some additional depth not typically found in its doom engine cousins.",28,0
605,0,295,162,"You're a ninja kid in Japan of old fighting against dangers untold. Goemon joins the third dimension, but it might call for some suspension of disbelief. You get allies and one is made of alloys. Fight with a pipe on your long trek Or maybe use your giant fucking mech.",28,0
606,0,502,105,"Get your baby toys out of here! Race some real cars, in the dirt and bad weather. Feel the wind on your face. Do you have the need? The need for speed.",28,0
607,0,142,32,,28,1
608,0,503,20,"Jade Cocoon is set in a world where most of the land is covered in dense forest; populated by bizarre, mostly bug-like monsters called Minions. The only safe havens are small villages, one of which is the home of the protagonist, Levant. Levant is a young Cocoon Master, whose job is to capture and purify the Minions.",28,0
609,0,155,104,"Battle Network takes place during the 21st century in a world where society and everyday life is driven by the internet. Users are able to interact with and virtually explore nearly any electronic device using online avatars called ""NetNavis"". Play as Lan Hikari and his NetNavi MegaMan.EXE as they solve a series of crimes instigated by the ""WWW"" organization.",28,0
610,0,496,6,"Hotel Dusk: Room 215[a] is a point-and-click adventure game for the Nintendo DS. The player, as Kyle Hyde, moves around and interacts with the environment using the DS's touch screen and must solve a variety of puzzles using the handheld's various features including the touch screen, microphone, and closeable cover.",28,0
611,0,504,92,An enhanced remake of the first game in the Mana series (Seiken Densetsu / Final Fantasy Adventure / Mystic Quest ). The game follows an unnamed hero and heroine as they seek to defeat the Dark Lord and defend the Mana Tree from enemies who wish to misuse its power.,28,0
612,0,505,34,"The sequel to the original outstanding courtroom simulator, rejoin Phoenix Wright on his quest to uncover the truth. Featuring improved mechanics, an emphasis on the spiritual and an amazing new prosecutor, Justice For All is a great entry in Ace Attorney series.",28,0
613,0,506,3,"Robotrek is a fantasy RPG with sci-fi and steampunk elements. Players take the role of Akihabara's son, living in his lab at Rococo. The majority of the game is an overhead view, traveling through areas, talking to people and using items. Early on in the game, the player will learn how to create a robot in the laboratory and will use this this robot in a side-view battle mode to combat monsters and gain experience. The robots can be upgraded and equipped with different types of weapons, both found and invented. The player can have a total of three different robots to choose to send to battle, which allows customization strategies for certain situations and enemies.",28,0
614,0,128,54,Unique JRPG where the player follows seven distinct scenarios scattered across different time periods.,28,0
615,0,507,117,We all loved the SNES version right?!,28,0
616,0,508,42,"A slightly different take on the Rolling Thunder formula, but for your NES! Perhaps equally as (in)famous for its main character's poor choice of pants color as for its gameplay.",28,0
617,0,509,91,,28,0
618,0,510,100,"Throw scenery at your enemies, hijack a pogo stick, and fight an evil robotic Santa in this goofy dieselpunk shoot'em up",28,0
619,0,63,50,"Mary-Kate and Ashley's Magical Mystery Mall is a video game that was produced by Dualstar Interactive, designed by Nickelodeon, developed by n-Space and distributed by Club Acclaim for the PlayStation system in 2000. In the game, the mall has supposedly been cursed and everything is where it doesn't belong, so the player must pass through some levels so that the mall can go back to the way it was. Players do that by collecting some Magical Gems, after passing each level, which offer different challenges.",28,0
620,0,116,102,"Early strange open world game which was originally a Japanese only release until a great fan translation was completed last year. Twin Peaks soaked weirdness in a snowy small town, so perfect for Christmas. ",28,0
621,0,269,116,"A young Hylian boy Link, must defend Hyrule and the Triforce from the Gerudo King Ganondorf. Through the power of the Ocarina of Time, Link travels back and forth through time to set things right again. Basically a prequel to all Zelda games, it shows Link's original life and trials before all other Zelda games.",28,0
622,0,270,48,"Enhanced first generation Pokémon game, where you can capture, evolve and train 151 different pocketable monsters, pit them against each other in violent battles and claim the title of the Pokémon Champion.",28,0
623,0,511,93,"Never having heard of this before, But as I'm currently working my way through Disco Elysium this felt apt. The wiki says this game was an influence on Hideo Kojima and that's enough for me.",28,0
624,0,512,118,"Michaelangelo sets out to rescue Splinter, April, and the other turtles in this Metroidvania adventure.",28,0
625,0,513,81,"A platform game that involves Sky, the Skyblazer hero searching for Ashura, the Lord of War, who had kidnapped the sorceress Ariana.",28,0
626,0,292,67,Classic side scrolling Mech Action from the creators of Zombies Ate My Neighbors! What's not to love?,28,0
627,0,514,12,"As a sort of mid-quel to Genealogy of the Holy War, play as best Fire Emblem character Prince Leif prior to joining up with Sigurd and co. Tactics! Strategy! Heartbreak when you have to start a map over because a new army spawned behind you and now everyone is dead! Thracia 776 has it all!",28,0
628,0,481,110,"Alundra is top-down action-adventure, with a heavy emphasis on puzzle solving. A range of terrain and surfaces affect the player character, from sand, which causes the player character to move more slowly, to lava, which damages the player character. Upgrades throughout the game can help the player overcome many of these obstacles, encouraging exploration.",28,0
629,0,515,37,"The Thousand-Year Door is the second game in the Paper Mario series following Paper Mario, and is part of the larger Mario franchise. In the game, when Mario and Princess Peach get involved in the search for a mystic treasure that holds great fortune, Peach is kidnapped by an alien group called the X-Nauts; Mario sets out to find the treasure and save the princess.",28,0
630,0,178,119,,28,0
631,0,516,52,,28,0
632,0,517,36,,28,0
633,0,518,107,Classic grid based strategy goodness!! Many remakes!!!,28,0
634,0,519,120,,28,0
635,0,520,85,Battle your way through an ancient Egyptian city in this FPS that is sometimes thought of as a precursor to Metroid Prime since it has some Metroidvania elements,28,0
636,0,151,88,"Originally referred to as ""F-Zero on water"" Race some jetskis with that sweet 90s style! ",28,0
637,0,521,15,A game set between the 1st and Second Klonoa games for GBA! New Kingdom and from what I've read a great side story!,28,1
638,0,34,121,,28,0
639,0,522,74,,28,0
640,0,371,58,"Control an army of pikmin to repair Captain Olimar’s ship. With red fighting pikmin, blue water pikmin and yellow high-flying pikmin, solve the puzzle and collect the pieces.",28,0
641,0,334,163,"Sheep Raider is one pretty looking PS game. The animations are smooth and varied and the levels are well-designed and sufficiently cartoony. Sure, you start out swiping sheep in a quiet meadow, but quickly you will be running across snow and dodging lava.",28,0
642,0,523,122,"Published as a launch title in 2001, Circle of the Moon belongs to Konami's Castlevania video game series, the premise of which centers on the eternal conflict between the vampire hunters of the Belmont clan and the vampire Dracula...One of the best playing Castlevania games released.",28,0
643,0,208,11,"A car battler battler game with rpg elements. Battle cars, earn money, buy better parts, repeat ",28,0
644,0,524,23,"Small cars carrying trivial amounts of cash race for first, good luck on the corners though - loser!",28,0
645,0,525,122,"Released the same year as the SNES port of TMNT: Turtles In Time, TMNT: HH plays faster, features more aggressive enemy AI, tighter controls, makes dash a separate button, and has more detailed sprite work than it's ported cousin. Cowabunga dudes & dudettes!",29,0
646,0,526,100,"Take control of the one and only John McClane in this stylish, trailblazing 3D beat 'em up.",29,0
647,0,527,119,,29,0
648,0,295,37,"Mystical Ninja Starring Goemon is a platform action-adventure video game released by Konami for the Nintendo 64 on August 7, 1997 in Japan, April 16, 1998 in North America, and 18 April 1998 in Europe as the fifth entry in the Ganbare Goemon series. The second Goemon game released in North America and Europe, it follows The Legend of the Mystical Ninja and features hybrid elements of platform games and action-adventure games.",29,1
649,0,528,102,The secret best GTA game. Join the family drug business and rise to power in a top-down view of Liberty City. ,29,0
650,0,529,112,"Set in a dystopian future in which corporations have replaced governments, Syndicate puts the player in control of a corporation vying for global dominance.",29,0
651,0,311,12,"Meet the Sandersons! As their new tiny robot cleaning buddy, clean the house to raise happiness points and aim for the title of Super Chibi Robo! Along the way you'll meet the toys who come to life when the humans aren't around and maybe even fix some familial problems along the way.",29,0
652,0,530,34,"Join the gentleman Professor Layton and his scrappy young assistant Luke on their journey to uncover mysteries and solve puzzles along the way. It turns out that when you're traveling the globe, everything reminds you of a puzzle.",29,0
653,0,398,42,"Part Zelda gameplay, part Dark Souls atmosphere. Kain is murdered, but offered a chance at revenge. His resurrection comes with a catch, and now he's caught up in schemes much bigger than himself. The plot thickens!",29,0
654,0,531,105,Third person adventure! Side-on fighting! FPS! Three types of game in one! Inhabit NPCs and solve some murders. All with a soundtrack provided by David Bowie!,29,0
655,0,22,88,"Become a Craftknight! Explore dungeons, collect materials, and forge 5 unique types of weapons in this action RPG for GBA. ",29,0
656,0,532,67,"Not only have we not played any of the Panzer Dragoon titles, we haven't had a single sega saturn GOTM yet! This RPG with a very unique battle system has you traveling with a giant dragon buddy in the middle of a conflict between two factions that are abusing ancient technology for their own gains. It can easily be beaten in less than 20 hours!",29,0
657,0,533,3,"Choose your side, collect over 300 cards, and compete in the SC Card Fighter's Clash tournament to prove you're the best around. This Neo Geo Pocket Color adventure is the first SNK/Capcom crossover and has gameplay similar to a simplified Yu-Gi-Oh/Magic mashup.",29,0
658,0,534,11,"Dragon Quest combat, FFV class system, and Earthbound humor. Looks like a fun and unique rpg experience for the snes.",29,0
659,0,535,93,"If money is the root of all evil, then SF2 is the root of all modern beat em ups. In a month where we pay tribute to the series we have not yet picked, I also pay tribute to a genre - beat-em-ups - which I haven’t seen make GOTM. The definitive test of a retro handheld’s d-pad",29,0
660,0,299,32,"Third-person platforming game where players control Evo—a robot who is reduced to a crawling microchip during a ship crash. In order to survive players attack robotic animals, which disables them and allows players to assume control of their bodies. Each animal has it's own unique attributes and restrictions, allowing the player to access new areas and offers different gameplay options for traversal across a multitude of different environments.",29,0
661,0,478,36,Super Famicon rpg with a banging soudntrack and special events based on the real time of day and year,29,0
662,0,536,66,"It is the first installment in the Fire Emblem series. the story follows the tale of Marth, prince of the kingdom of Altea, who is sent on a quest to reclaim his throne after being forced into exile by the evil sorcerer Gharnef and his dark master Medeus, the titular Shadow Dragon.",29,0
663,0,386,15,Roy is our boy in this Entry in the fire emblem series. Is this the month we play another tactical RPG?,29,0
664,0,309,50,"Amnesiac player character awakes aboard a doomed starship and must escape and discover the secrets of his or her past whilst unravelling a Galaxy-spanning Sith plot. Considered one of the greatest RPGs ever made, take on the role of a Jedi and either save or doom the galaxy through your choices. Featuring a rich dialogue-filled plot, DnD 3e based combat system, plenty of weapon and power choices, and a rich cast of supporting characters and squad members to bring aboard the super cool Ebon Hawk freighter.",29,0
665,0,537,91,"Punch-Out!!, originally titled Mike Tyson's Punch-Out!!, is a 1987 boxing video game developed and published by Nintendo for the Nintendo Entertainment System (NES). Part of the Punch-Out!! series, it is an adaptation of the arcade video games Punch-Out!! and Super Punch-Out!!.",29,0
666,0,538,104,"Have you ever watched Shaolin Soccer? If you haven't, what are you waiting for? Go watch it! This game is... if Shaolin Soccer comes to pixels... and you can play as Stephen Chow and friends as well (HK Team). Win the World Cup just as Messi did!",29,0
667,0,539,123,"For those that know it, This is one of the best games on the gba. It wasn't the most popular game on the gba but I'm surprised it wasn't already on here. This game isn't just another beat em up, it has rpg elements to it that make the gameplay unique and fun! It even mixes up the gameplay style at some points. It has great ratings & reviews, Please check it out, it's alot of fun!",29,0
668,0,540,162,"Taking place 1000 years after the original Phantasy Star, you don't need to play that to enjoy this game, one of the best games in the original tetralogy. Have your map guide handy as you explore complex dungeons in the first sci-fi JRPG series ever, jumping from planet to planet.",29,0
669,0,481,108,Third time's the charm!  Play as the titular dreamwalker to save the people of Inoa Village from the demon Melzas in this challenging and story-driven take on the classic Zelda formula.,29,0
670,0,541,110,"Evolution is a dungeon crawling game that follows the adventures of Mag Launcher. Mag Launcher and his companions use Cyframes, technology discovered in ancient ruins. These Cyframes are sought after by adventurers who explore caverns to find them",29,0
671,0,542,23,"The classic puzzle game we all know and love. The Gameboy version is by far the best selling and most popular - and one of the few versions with the iconic ""Tetris"" song (Korobeiniki). Due to the differences in scoring and gameplay across different Tetris versions this will be limited to the Gameboy release only. The score needed to ""complete"" this game should be discussed amongst the community. From Russia with fun!",29,0
672,0,543,85,Tired of GotW NOT being Golden Axe? Bummed that Zelda is disqualified this month? Vote for Sega’s answer to The Legend of Zelda that GamePro magazine scored a perfect 5/5,29,0
673,0,544,163,Some evil maniac has turned you into a green ooze in order to stop you to find evidence that crimes were being committed using a toxic gas you created. ,29,0
674,0,297,124,Take control of Marina as she tries to rescue Dr. Theo from the evil emperor and his imperial army. ,29,0
675,0,545,58,Remember Desert Strike? The helicopter game on the Genesis? Well eventually that game morphed into a futuristic mech game and this is that game. ,29,0
676,0,546,6,Control spirits with the power of the armlet in this ARPG on the genesis. Solid combat mechanics and fun puzzles make this one my favorite Zelda-like of the 16-bit era. And Bill likes it too. ,29,1
677,0,202,9,"Awesome soundtrack and sense of speed, 60 frames per second with up to 30 vehicles on screen at the same time with no slow down. “You Got Boost Power!”",29,0
678,0,547,114,"Kratos is back again. although earlier than ever before, experience the epic slash and hack prequel in glorious handheld",29,0
679,0,548,54,A classic indie metroidvania made by one guy.,29,0
680,0,50,20,"Perfect Dark is a dystopian sci-fi FPS where you play as newly minted secret agent Joanna ""Perfect"" Dark, uncovering a sinister, very far reaching conspiracy.",29,1
681,0,413,74,The Tony Hawk games take the crown for best extreme sports series of all-time and Pro Skater 3 is a nice sweet spot for retro handhelds where you can choose to emulate 6th gen if your device can handle it or 5th gen if not.,29,0
682,0,549,92,Want something new? This is a game based on sound. Use stereo and doppler effect to locate sound-emitting objects. Can (and should) be played with closed eyes. Headphones mandatory.,29,0
683,0,550,125,"Set in a crime-ridden Detroit, Michigan in 2043, RoboCop is a police officer who is brutally murdered and subsequently re-created as a super-human cyborg known as RoboCop. RoboCop is a beat 'em up/run-and-gun action game known for its high difficulty. ",30,0
684,0,551,92,"2D action/platformer. In the year 2056, you play a military agent who has transferred his brain into binary code in order to combat a virus in the main defense computer. You take on the image of a Kabuki dancer, like your ancestor, and attack with your hair.",30,0
685,0,552,119,,30,0
686,0,553,58,The sequel to star fox/Lylat wars which was ultimately completed but not released - we got star fox 64 instead. But years later it was released as part of the SNES classic collection and can now be played on switch online.,30,0
687,0,554,110,"Faselei! is a tactical role-playing game where players take on the role of Shotaro Kurosawa, member of the titular mercenary group, across thirteen story chapters.",30,0
688,0,555,23,HλLF-LIFE is a science fiction first-person shooter where the player takes the perspective of the scientist Gordon Freeman who struggles to escape an underground research facility after a failed experiment causes a massive alien invasion through a dimensional rift.,30,0
689,0,302,11,You are a man found inside a buried egg shaped robot in a deep slumber. Traverse this beautiful hand drawn adventure with 3D graphic boss battles. ,30,1
690,0,155,37,"Battle Network takes place during the 21st century in a world where society and everyday life is driven by the internet. Users are able to interact with and virtually explore nearly any electronic device using highly advanced, online avatars called ""NetNavis"". The game follows a young boy named Lan Hikari and his NetNavi MegaMan.EXE as they solve a series of crimes instigated by the ""WWW (World Three)"" organization. Rather than share the platform gameplay of its predecessors, Battle Network is a tactical role-playing game in which the player respectively controls Lan in the game's outside world and MegaMan.EXE in its virtual world. Battles take place in real-time; special abilities called ""Battle Chips"" can be accessed to fight off the numerous computer viruses present in the game's cyberspace environments.",30,0
691,0,400,66,"Seattle, Washington in the year 2050, where the protagonist Jake Armitage is shown being gunned down in the street.",30,0
692,0,556,126,"Factions vie for control over a post-apocalyptic Earth using giant mechs.  FromSoftware before the Souls era, AC3 serves as a reboot for the series that features the awesome combat and storytelling it is loved for.  Just in time for the new Armored Core coming soon!",30,0
693,0,557,63,"The golden age of SNES Action RPGs. Control the Hero and his dog while he travels through 4 imagined worlds. Lots of weapons, alchemy, cheesy quotes and a morphing doggo. What else do you need to vote this jewel?",30,0
694,0,558,114,"Explore the parallel worlds of Arcane magics of Arcadia, and the Technological marvel of Stark as you unravel a mystery around the balance of these two worlds",30,0
695,0,506,88,"Robotrek, known in Japan as Slapstick, is a role-playing video game for the SNES. It was developed by Quintet and published by Enix in both Japan and North America in 1994. Set on the fictional planet Quintenix, the game puts the player in control of a budding robotics expert who is the son of a famous inventor. Build and battle robots!!!",30,0
696,0,559,127,"Freeze enemy's and stab them to there doom, in this high jumping action platformer with a fast paced soundtrack.",30,0
697,0,560,42,In the future you can shatter things... WITH YOUR HANDS! A cult classic action-platformer featuring the Robotic Satellite system.,30,0
698,0,561,85,"Pilot your mech in defense of your home planet in this beautiful run n gun on the Genesis. At your disposal is a jet pack, a varied arsenal of weapons like a pulse rifle and flame thrower, as well as a support vehicle that GamePro described as “Robocop on a Harley”",30,0
699,0,562,6,"A Star Fox like space combat simulation game on the PS1. It got mixed reviews for being too short in its time, but has since made many underrated gem lists. ",30,0
700,0,563,93,"The greatest rhythm shooter in existence. Play as a hacker navigating cyberspace, combatting viruses and malware, by shooting them with a gun, until you can reach and awaken the AI. One of the most wonderful games ever made, with the combination of background soundtrack and gun noises combining wonderfully, and subconsciously making you time your shots alongside the music. A Fucking Joy. Never bettrered",30,0
701,0,299,34,"Critically praised, yet a sales flop, Space Station Silicon Valley is one of the gems of the N64. Possess various animals, platform, and solve puzzles as you guide Evo the robot through the aforementioned space station. ",30,0
702,0,564,12,"The first ever console MMORPG, Phantasy Star Online features 3 different classes, 3 different races, and many weapons to ARPG your way through Ragol on the hunt for the fabled Red Ring Rico. What really happened to Pioneer 1? Are you brave enough to find out?",30,0
703,0,309,50,Star Wars: Knights of the Old Republic (KOTOR) is an  RPG video game based on the fictional universe of Star Wars by George Lucas set four thousand years before the films.,30,0
704,0,132,116,"Mega Man 2 is an action game developed and published by Capcom for the Nintendo Entertainment System. It was released in Japan in 1988 and in North America and PAL regions the following years. Mega Man 2 continues Mega Man's battle against the evil Dr. Wily and his rogue robots. It introduced graphical and gameplay changes, many of which became series staples.",30,1
705,0,539,128,"A side-scrolling beat ‘em up from Treasure, Omega Factor is an anime-inspired action game with light RPGish stat management. ",30,0
706,0,565,100,"Take to the skies during the Intercorporate War of 2040. Experience white knuckle aerial combat and a story with branching paths about the nature of loyalty, war, and even reality.",30,0
707,0,545,102,3D third person shooter where you play as a mech that can transform into a vehicle. Lovely chunky PS1 graphics. Killer soundtrack. Has ‘future’ in the title. ,30,0
708,0,202,32,"It's a futuristic racing game, and it's F-Zero. We don't play enough racing games, so let's play this one! Yes it's on the N64, it'll be fine I promise.",30,0
709,0,566,122,"Play as Leo Stenbuck, the lone survivor after an attack on his home colony near Jupiter by the evil military organization known as BAHRAM. Take control of the orbital frame known as Jehuty, defend civilians and avenge those lost. Mechas, in space!",30,0
